EmployeeID,SkillName,SkillType,AcquiredVia,ProficiencyLevel
1638,Microsoft Excel,Software Skill,Role,4
1638,Microsoft Outlook,Software Skill,Role,3
1638,Microsoft PowerPoint,Software Skill,Role,4
1638,Reading Comprehension,Essential Skill,Role,4
1638,Speaking,Essential Skill,Role,3
1639,Active Learning,Essential Skill,Role,4
1639,Adobe Illustrator,Software Skill,Role,5
1639,Adobe Photoshop,Software Skill,Role,4
1639,Critical Thinking,Essential Skill,Role,4
1639,Microsoft Excel,Software Skill,Role,4
1639,Microsoft Office,Software Skill,Role,5
1639,Microsoft Outlook,Software Skill,Role,3
1639,Microsoft PowerPoint,Software Skill,Role,4
1639,Monitoring,Essential Skill,Role,4
1639,Salesforce,Software Skill,Role,4
1639,Speaking,Essential Skill,Role,4
1640,Active Learning,Essential Skill,Role,3
1640,Adobe Photoshop,Software Skill,Role,2
1640,MATLAB,Software Skill,Role,2
1640,Microsoft Excel,Software Skill,Role,2
1640,Microsoft Office,Software Skill,Role,3
1640,R,Software Skill,Role,3
1640,Reading Comprehension,Essential Skill,Role,3
1640,Science,Essential Skill,Role,3
1641,Active Learning,Essential Skill,Role,5
1641,Adobe Photoshop,Software Skill,Role,4
1641,Critical Thinking,Essential Skill,Role,3
1641,Google Workspace,Software Skill,Transferable,4
1641,Learning Strategies,Essential Skill,Role,5
1641,Mathematics,Essential Skill,Transferable,4
1641,Microsoft Office,Software Skill,Role,4
1641,Microsoft Outlook,Software Skill,Role,3
1641,SAP,Software Skill,Role,4
1641,Speaking,Essential Skill,Role,4
1642,Active Learning,Essential Skill,Role,3
1642,Active Listening,Essential Skill,Role,4
1642,Critical Thinking,Essential Skill,Role,4
1642,Learning Strategies,Essential Skill,Role,3
1642,Microsoft Excel,Software Skill,Role,4
1642,Microsoft Office,Software Skill,Role,4
1642,Microsoft Outlook,Software Skill,Role,3
1642,Microsoft PowerPoint,Software Skill,Role,3
1642,Monitoring,Essential Skill,Role,4
1642,Oracle HRIS,Software Skill,Role,3
1642,Reading Comprehension,Essential Skill,Role,4
1642,SAP,Software Skill,Transferable,4
1642,Writing,Essential Skill,Role,4
1644,Active Listening,Essential Skill,Role,4
1644,Adobe Acrobat,Software Skill,Role,3
1644,Atlassian Confluence,Software Skill,Role,5
1644,Autodesk AutoCAD,Software Skill,Role,4
1644,Google Analytics,Software Skill,Role,4
1644,Microsoft Office,Software Skill,Role,4
1644,Microsoft PowerPoint,Software Skill,Role,4
1644,Monitoring,Essential Skill,Role,4
1644,Reading Comprehension,Essential Skill,Role,4
1644,Writing,Essential Skill,Role,4
1645,Active Learning,Essential Skill,Role,2
1645,Adobe InDesign,Software Skill,Role,3
1645,Adobe Photoshop,Software Skill,Role,2
1645,Microsoft Excel,Software Skill,Role,3
1645,Microsoft Outlook,Software Skill,Role,3
1645,Microsoft PowerPoint,Software Skill,Role,3
1645,Reading Comprehension,Essential Skill,Role,3
1645,Salesforce,Software Skill,Role,4
1645,Writing,Essential Skill,Role,4
1646,IBM SPSS Statistics,Software Skill,Role,2
1646,Mathematics,Essential Skill,Role,1
1646,SAS,Software Skill,Role,3
1646,Science,Essential Skill,Role,3
1646,Speaking,Essential Skill,Role,2
1647,Active Listening,Essential Skill,Role,2
1647,Adobe After Effects,Software Skill,Transferable,3
1647,Microsoft Azure,Software Skill,Transferable,3
1647,Microsoft Office,Software Skill,Role,3
1647,R,Software Skill,Role,1
1647,Speaking,Essential Skill,Role,2
1647,Writing,Essential Skill,Role,3
1648,Active Listening,Essential Skill,Role,3
1648,Applicant Tracking System (ATS),Software Skill,Transferable,2
1648,Critical Thinking,Essential Skill,Role,2
1648,IBM SPSS Statistics,Software Skill,Role,2
1648,MATLAB,Software Skill,Role,3
1648,Mathematics,Essential Skill,Role,2
1648,Reading Comprehension,Essential Skill,Role,2
1648,SAS,Software Skill,Role,3
1649,Critical Thinking,Essential Skill,Role,2
1649,Google Docs,Software Skill,Role,3
1649,Microsoft Word,Software Skill,Role,3
1649,Reading Comprehension,Essential Skill,Role,3
1649,SAP,Software Skill,Role,3
1649,Science,Essential Skill,Role,1
1649,Writing,Essential Skill,Role,4
1650,Active Learning,Essential Skill,Role,3
1650,Adobe Acrobat,Software Skill,Role,3
1650,Adobe Illustrator,Software Skill,Role,3
1650,Apache Hadoop,Software Skill,Transferable,4
1650,Critical Thinking,Essential Skill,Role,3
1650,Microsoft Outlook,Software Skill,Role,2
1650,Oracle HRIS,Software Skill,Transferable,3
1650,Reading Comprehension,Essential Skill,Role,3
1650,Speaking,Essential Skill,Role,3
1650,Writing,Essential Skill,Role,3
1651,Active Listening,Essential Skill,Role,4
1651,Amazon Web Services (AWS),Software Skill,Role,4
1651,Critical Thinking,Essential Skill,Role,4
1651,Google Workspace,Software Skill,Role,4
1651,Linux,Software Skill,Role,5
1651,Microsoft Access,Software Skill,Role,3
1651,Microsoft Azure,Software Skill,Role,3
1651,Microsoft Outlook,Software Skill,Role,5
1651,Microsoft Project,Software Skill,Transferable,5
1651,Reading Comprehension,Essential Skill,Role,5
1651,Salesforce,Software Skill,Role,3
1651,Speaking,Essential Skill,Role,4
1653,Adobe Acrobat,Software Skill,Role,3
1653,Adobe Illustrator,Software Skill,Transferable,3
1653,Adobe InDesign,Software Skill,Role,3
1653,Adobe Photoshop,Software Skill,Role,3
1653,Learning Strategies,Essential Skill,Role,3
1653,MEDITECH,Software Skill,Transferable,2
1653,Microsoft PowerPoint,Software Skill,Role,4
1653,Monitoring,Essential Skill,Role,3
1653,Reading Comprehension,Essential Skill,Role,3
1654,Adobe After Effects,Software Skill,Role,3
1654,Adobe InDesign,Software Skill,Role,3
1654,Adobe Photoshop,Software Skill,Role,2
1654,Apache Hadoop,Software Skill,Transferable,4
1654,Atlassian JIRA,Software Skill,Transferable,4
1654,Autodesk AutoCAD,Software Skill,Role,4
1654,Monitoring,Essential Skill,Role,3
1654,Writing,Essential Skill,Role,4
1655,Active Learning,Essential Skill,Role,5
1655,Critical Thinking,Essential Skill,Role,4
1655,IBM SPSS Statistics,Software Skill,Role,4
1655,Microsoft Office,Software Skill,Role,4
1655,Microsoft PowerPoint,Software Skill,Role,4
1655,Microsoft Visio,Software Skill,Role,5
1655,Science,Essential Skill,Role,4
1656,Active Learning,Essential Skill,Role,4
1656,Active Listening,Essential Skill,Role,4
1656,Critical Thinking,Essential Skill,Role,3
1656,Email,Software Skill,Transferable,4
1656,Microsoft Azure,Software Skill,Transferable,5
1656,Microsoft Excel,Software Skill,Role,5
1656,Microsoft Office,Software Skill,Role,4
1656,Microsoft SharePoint,Software Skill,Role,3
1656,Microsoft Visio,Software Skill,Role,5
1656,Monitoring,Essential Skill,Role,3
1656,Speaking,Essential Skill,Role,5
1656,Writing,Essential Skill,Role,4
1657,Atlassian JIRA,Software Skill,Transferable,3
1657,Microsoft Project,Software Skill,Role,4
1657,Microsoft Word,Software Skill,Role,3
1657,SAP,Software Skill,Transferable,3
1658,Adobe Creative Cloud,Software Skill,Transferable,4
1658,Mathematics,Essential Skill,Role,3
1658,Microsoft Excel,Software Skill,Role,3
1658,Science,Essential Skill,Role,3
1658,Speaking,Essential Skill,Role,3
1659,Active Learning,Essential Skill,Role,4
1659,Cisco Webex,Software Skill,Transferable,5
1659,Critical Thinking,Essential Skill,Role,3
1659,Electronic Medical Record (EMR),Software Skill,Role,4
1659,Google Docs,Software Skill,Role,4
1659,Microsoft Excel,Software Skill,Role,2
1659,Microsoft Office,Software Skill,Role,4
1659,Microsoft Visio,Software Skill,Transferable,3
1659,Reading Comprehension,Essential Skill,Role,4
1661,Active Learning,Essential Skill,Role,3
1661,Active Listening,Essential Skill,Role,3
1661,Amazon Web Services (AWS),Software Skill,Role,4
1661,Apache Hadoop,Software Skill,Role,3
1661,Linux,Software Skill,Role,3
1661,Microsoft Office,Software Skill,Role,5
1661,Microsoft Outlook,Software Skill,Role,5
1661,Speaking,Essential Skill,Role,5
1662,Adobe Acrobat,Software Skill,Role,5
1662,Autodesk AutoCAD,Software Skill,Role,4
1662,Critical Thinking,Essential Skill,Role,5
1662,Microsoft Excel,Software Skill,Role,4
1662,Microsoft Office,Software Skill,Role,3
1662,Microsoft PowerPoint,Software Skill,Role,4
1662,Python,Software Skill,Transferable,4
1662,Reading Comprehension,Essential Skill,Role,3
1662,Speaking,Essential Skill,Role,3
1664,Google Docs,Software Skill,Transferable,2
1664,Linux,Software Skill,Role,4
1664,Microsoft Azure,Software Skill,Role,3
1664,Monitoring,Essential Skill,Role,3
1664,Salesforce,Software Skill,Role,4
1664,Speaking,Essential Skill,Role,3
1664,Writing,Essential Skill,Role,4
1665,Active Learning,Essential Skill,Role,4
1665,Active Listening,Essential Skill,Role,5
1665,Adobe Photoshop,Software Skill,Role,5
1665,Critical Thinking,Essential Skill,Role,5
1665,Google Analytics,Software Skill,Role,4
1665,Microsoft Excel,Software Skill,Role,5
1665,Microsoft Office,Software Skill,Role,4
1665,Microsoft PowerPoint,Software Skill,Role,4
1665,Monitoring,Essential Skill,Role,4
1665,Reading Comprehension,Essential Skill,Role,5
1665,Speaking,Essential Skill,Role,5
1666,Active Learning,Essential Skill,Role,5
1666,Adobe Acrobat,Software Skill,Role,3
1666,ESRI ArcGIS,Software Skill,Role,2
1666,Microsoft Azure,Software Skill,Transferable,3
1666,Microsoft Office,Software Skill,Role,4
1666,Microsoft PowerPoint,Software Skill,Role,4
1666,SAP,Software Skill,Transferable,3
1667,Active Learning,Essential Skill,Role,4
1667,Active Listening,Essential Skill,Role,4
1667,Adobe Creative Cloud,Software Skill,Role,4
1667,Critical Thinking,Essential Skill,Role,3
1667,Mathematics,Essential Skill,Role,4
1667,Microsoft Excel,Software Skill,Role,4
1667,Microsoft Office,Software Skill,Role,4
1667,Microsoft PowerPoint,Software Skill,Role,3
1667,Reading Comprehension,Essential Skill,Role,4
1667,Speaking,Essential Skill,Role,3
1668,Adobe Photoshop,Software Skill,Role,2
1668,MATLAB,Software Skill,Role,4
1668,Mathematics,Essential Skill,Role,3
1668,Microsoft Office,Software Skill,Role,3
1668,Python,Software Skill,Role,3
1668,R,Software Skill,Role,4
1668,SAS,Software Skill,Role,4
1668,Science,Essential Skill,Role,4
1668,Speaking,Essential Skill,Role,2
1669,Active Learning,Essential Skill,Role,3
1669,Adobe InDesign,Software Skill,Role,3
1669,Learning Strategies,Essential Skill,Transferable,3
1669,Microsoft PowerPoint,Software Skill,Role,3
1669,Microsoft SharePoint,Software Skill,Transferable,3
1669,Reading Comprehension,Essential Skill,Role,4
1669,Speaking,Essential Skill,Role,3
1670,Active Learning,Essential Skill,Role,3
1670,Active Listening,Essential Skill,Role,3
1670,Adobe Creative Cloud,Software Skill,Role,3
1670,Adobe Illustrator,Software Skill,Role,3
1670,Critical Thinking,Essential Skill,Role,3
1670,Microsoft Excel,Software Skill,Role,3
1670,Microsoft Office,Software Skill,Role,3
1670,Microsoft PowerPoint,Software Skill,Role,4
1670,Monitoring,Essential Skill,Role,3
1671,Microsoft Excel,Software Skill,Role,3
1671,Microsoft Office,Software Skill,Role,2
1671,Microsoft Project,Software Skill,Role,3
1671,Python,Software Skill,Role,3
1671,Reading Comprehension,Essential Skill,Role,3
1671,SAS,Software Skill,Role,4
1671,Writing,Essential Skill,Role,3
1673,Active Listening,Essential Skill,Role,4
1673,Adobe Illustrator,Software Skill,Role,4
1673,Adobe Photoshop,Software Skill,Role,3
1673,Autodesk AutoCAD,Software Skill,Transferable,3
1673,Critical Thinking,Essential Skill,Role,4
1673,Google Analytics,Software Skill,Transferable,4
1673,Mathematics,Essential Skill,Role,4
1673,Microsoft Excel,Software Skill,Role,4
1673,Microsoft Outlook,Software Skill,Role,3
1673,Reading Comprehension,Essential Skill,Role,5
1673,Salesforce,Software Skill,Role,3
1673,Writing,Essential Skill,Role,3
1674,Critical Thinking,Essential Skill,Role,3
1674,MEDITECH,Software Skill,Role,3
1674,Microsoft Excel,Software Skill,Role,4
1674,Reading Comprehension,Essential Skill,Role,3
1674,Speaking,Essential Skill,Role,3
1675,Active Learning,Essential Skill,Role,3
1675,Active Listening,Essential Skill,Role,3
1675,Critical Thinking,Essential Skill,Role,3
1675,IBM SPSS Statistics,Software Skill,Transferable,3
1675,MEDITECH,Software Skill,Role,3
1675,Microsoft Office,Software Skill,Role,3
1675,Microsoft PowerPoint,Software Skill,Role,3
1675,Microsoft Word,Software Skill,Role,3
1675,SAP,Software Skill,Role,2
1675,SAS,Software Skill,Transferable,3
1675,Speaking,Essential Skill,Role,4
1676,Active Learning,Essential Skill,Role,5
1676,Active Listening,Essential Skill,Role,4
1676,Adobe Photoshop,Software Skill,Role,5
1676,Apple macOS,Software Skill,Role,5
1676,Atlassian Confluence,Software Skill,Role,5
1676,Critical Thinking,Essential Skill,Role,4
1676,Microsoft Excel,Software Skill,Role,4
1676,Microsoft PowerPoint,Software Skill,Role,4
1676,Monitoring,Essential Skill,Role,5
1676,Reading Comprehension,Essential Skill,Role,5
1676,Speaking,Essential Skill,Role,4
1676,Workday,Software Skill,Transferable,5
1677,Active Listening,Essential Skill,Role,4
1677,Atlassian Confluence,Software Skill,Role,4
1677,Autodesk AutoCAD,Software Skill,Role,4
1677,Critical Thinking,Essential Skill,Role,5
1677,Google Analytics,Software Skill,Role,4
1677,Microsoft PowerPoint,Software Skill,Role,4
1677,Reading Comprehension,Essential Skill,Role,5
1677,Speaking,Essential Skill,Role,3
1678,Adobe Acrobat,Software Skill,Role,4
1678,Adobe Illustrator,Software Skill,Role,4
1678,Adobe Photoshop,Software Skill,Role,3
1678,Atlassian JIRA,Software Skill,Transferable,3
1678,Learning Strategies,Essential Skill,Transferable,4
1678,Microsoft Excel,Software Skill,Role,3
1678,Microsoft Office,Software Skill,Role,4
1678,Microsoft Outlook,Software Skill,Role,4
1678,Monitoring,Essential Skill,Role,3
1678,Speaking,Essential Skill,Role,3
1680,Active Listening,Essential Skill,Role,2
1680,Apple macOS,Software Skill,Role,3
1680,Mathematics,Essential Skill,Role,2
1680,Microsoft Excel,Software Skill,Role,2
1680,Microsoft Project,Software Skill,Role,2
1680,Microsoft Word,Software Skill,Role,2
1680,Python,Software Skill,Transferable,1
1681,Adobe Acrobat,Software Skill,Role,3
1681,Microsoft Excel,Software Skill,Role,4
1681,Microsoft Outlook,Software Skill,Role,4
1681,Microsoft PowerPoint,Software Skill,Role,3
1681,Microsoft Visio,Software Skill,Transferable,2
1681,Speaking,Essential Skill,Role,3
1682,Active Listening,Essential Skill,Role,4
1682,Adobe After Effects,Software Skill,Transferable,4
1682,Adobe Illustrator,Software Skill,Transferable,4
1682,Google Workspace,Software Skill,Role,3
1682,Microsoft Office,Software Skill,Role,2
1682,Microsoft Outlook,Software Skill,Role,3
1682,Speaking,Essential Skill,Role,4
1683,Active Learning,Essential Skill,Role,2
1683,Critical Thinking,Essential Skill,Role,3
1683,Learning Strategies,Essential Skill,Role,2
1683,Microsoft Outlook,Software Skill,Role,3
1683,Oracle HRIS,Software Skill,Role,3
1683,Speaking,Essential Skill,Role,3
1684,Critical Thinking,Essential Skill,Role,3
1684,Google Workspace,Software Skill,Transferable,2
1684,MEDITECH,Software Skill,Role,2
1684,Microsoft Outlook,Software Skill,Role,3
1684,Microsoft SharePoint,Software Skill,Transferable,3
1684,Science,Essential Skill,Role,3
1687,Critical Thinking,Essential Skill,Role,3
1687,Google Docs,Software Skill,Role,2
1687,Microsoft Excel,Software Skill,Role,3
1687,Monitoring,Essential Skill,Role,3
1687,Reading Comprehension,Essential Skill,Role,3
1687,Speaking,Essential Skill,Role,2
1689,Amazon Web Services (AWS),Software Skill,Role,3
1689,Critical Thinking,Essential Skill,Role,5
1689,Google Workspace,Software Skill,Role,5
1689,Microsoft Excel,Software Skill,Role,3
1689,Microsoft Outlook,Software Skill,Role,3
1689,Reading Comprehension,Essential Skill,Role,3
1689,Salesforce,Software Skill,Role,4
1691,Apple macOS,Software Skill,Role,3
1691,HubSpot,Software Skill,Role,4
1691,MEDITECH,Software Skill,Transferable,3
1691,Mathematics,Essential Skill,Role,3
1691,Microsoft Excel,Software Skill,Role,4
1691,Microsoft Office,Software Skill,Role,3
1691,Microsoft PowerPoint,Software Skill,Role,3
1691,Microsoft Project,Software Skill,Role,3
1691,Monitoring,Essential Skill,Role,3
1691,Reading Comprehension,Essential Skill,Role,3
1691,Speaking,Essential Skill,Role,4
1692,Critical Thinking,Essential Skill,Role,2
1692,Email,Software Skill,Role,3
1692,Google Docs,Software Skill,Role,2
1692,MEDITECH,Software Skill,Role,4
1692,Microsoft Excel,Software Skill,Role,3
1692,Microsoft Outlook,Software Skill,Role,4
1692,Microsoft PowerPoint,Software Skill,Role,4
1692,Microsoft Word,Software Skill,Role,2
1692,Reading Comprehension,Essential Skill,Role,4
1692,SAP,Software Skill,Role,2
1692,Speaking,Essential Skill,Role,3
1692,Writing,Essential Skill,Role,3
1693,Active Learning,Essential Skill,Role,4
1693,Active Listening,Essential Skill,Role,4
1693,Adobe Photoshop,Software Skill,Transferable,4
1693,Google Docs,Software Skill,Role,4
1693,Microsoft Excel,Software Skill,Role,3
1693,Microsoft Office,Software Skill,Role,3
1693,Microsoft Word,Software Skill,Role,3
1693,Monitoring,Essential Skill,Role,3
1693,Reading Comprehension,Essential Skill,Role,3
1693,SAS,Software Skill,Transferable,3
1693,Science,Essential Skill,Role,4
1693,Writing,Essential Skill,Role,4
1694,Active Listening,Essential Skill,Role,3
1694,Microsoft Project,Software Skill,Role,4
1694,Science,Essential Skill,Role,3
1696,Active Learning,Essential Skill,Role,2
1696,Active Listening,Essential Skill,Role,3
1696,Email,Software Skill,Role,3
1696,Google Docs,Software Skill,Role,3
1696,Microsoft Excel,Software Skill,Role,3
1696,Microsoft Office,Software Skill,Role,3
1696,Monitoring,Essential Skill,Role,4
1697,Active Listening,Essential Skill,Role,4
1697,Amazon Web Services (AWS),Software Skill,Role,4
1697,Google Workspace,Software Skill,Role,4
1697,Microsoft Office,Software Skill,Role,4
1697,Microsoft Outlook,Software Skill,Role,4
1697,Salesforce,Software Skill,Role,4
1698,Active Learning,Essential Skill,Role,4
1698,Adobe InDesign,Software Skill,Transferable,3
1698,Critical Thinking,Essential Skill,Role,5
1698,Email,Software Skill,Role,4
1698,Google Workspace,Software Skill,Transferable,2
1698,MEDITECH,Software Skill,Role,4
1698,Microsoft Excel,Software Skill,Role,3
1698,Microsoft Office,Software Skill,Role,4
1698,Microsoft PowerPoint,Software Skill,Role,3
1698,Science,Essential Skill,Role,3
1698,Writing,Essential Skill,Role,3
1700,Active Learning,Essential Skill,Role,3
1700,Adobe Acrobat,Software Skill,Role,4
1700,Adobe Creative Cloud,Software Skill,Role,4
1700,Mathematics,Essential Skill,Role,4
1700,Microsoft Excel,Software Skill,Role,4
1700,Microsoft PowerPoint,Software Skill,Role,3
1700,Reading Comprehension,Essential Skill,Role,4
1700,Salesforce,Software Skill,Role,3
1700,Writing,Essential Skill,Role,2
1701,Active Listening,Essential Skill,Role,4
1701,Adobe Photoshop,Software Skill,Role,3
1701,ESRI ArcGIS,Software Skill,Role,4
1701,Google Docs,Software Skill,Transferable,2
1701,Microsoft Excel,Software Skill,Role,3
1701,Workday,Software Skill,Transferable,2
1702,Active Learning,Essential Skill,Role,3
1702,Microsoft PowerPoint,Software Skill,Role,3
1702,Reading Comprehension,Essential Skill,Role,3
1702,Writing,Essential Skill,Role,3
1703,Active Learning,Essential Skill,Role,4
1703,Apache Hadoop,Software Skill,Role,3
1703,Critical Thinking,Essential Skill,Role,4
1703,Microsoft Azure,Software Skill,Role,4
1703,Microsoft Office,Software Skill,Role,2
1703,Monitoring,Essential Skill,Role,2
1703,Reading Comprehension,Essential Skill,Role,3
1703,Speaking,Essential Skill,Role,3
1703,Writing,Essential Skill,Role,4
1704,Active Learning,Essential Skill,Role,3
1704,Active Listening,Essential Skill,Role,4
1704,MATLAB,Software Skill,Role,4
1704,Microsoft Project,Software Skill,Role,3
1704,Python,Software Skill,Role,3
1704,Writing,Essential Skill,Role,4
1706,Active Listening,Essential Skill,Role,3
1706,Adobe InDesign,Software Skill,Role,3
1706,Adobe Photoshop,Software Skill,Role,4
1706,Microsoft Outlook,Software Skill,Role,3
1706,Microsoft PowerPoint,Software Skill,Role,2
1706,Monitoring,Essential Skill,Role,3
1706,Reading Comprehension,Essential Skill,Role,3
1706,Salesforce,Software Skill,Role,3
1706,Writing,Essential Skill,Role,3
1707,Active Listening,Essential Skill,Role,3
1707,ESRI ArcGIS,Software Skill,Role,2
1707,Microsoft Excel,Software Skill,Role,3
1707,Microsoft Office,Software Skill,Role,3
1707,R,Software Skill,Role,2
1707,Science,Essential Skill,Role,2
1707,Writing,Essential Skill,Role,3
1708,Active Learning,Essential Skill,Role,4
1708,Active Listening,Essential Skill,Role,4
1708,Critical Thinking,Essential Skill,Role,4
1708,MATLAB,Software Skill,Transferable,3
1708,Microsoft Excel,Software Skill,Role,3
1708,Microsoft Office,Software Skill,Role,5
1708,Microsoft PowerPoint,Software Skill,Role,3
1708,Monitoring,Essential Skill,Role,3
1708,R,Software Skill,Transferable,4
1708,Reading Comprehension,Essential Skill,Role,2
1708,Salesforce,Software Skill,Role,4
1708,Speaking,Essential Skill,Role,3
1708,Writing,Essential Skill,Role,4
1709,Active Listening,Essential Skill,Role,4
1709,Critical Thinking,Essential Skill,Role,4
1709,Email,Software Skill,Role,3
1709,Google Docs,Software Skill,Role,3
1709,MEDITECH,Software Skill,Role,3
1709,Microsoft Word,Software Skill,Role,3
1709,Reading Comprehension,Essential Skill,Role,3
1709,SAP,Software Skill,Role,3
1709,Speaking,Essential Skill,Role,2
1709,Writing,Essential Skill,Role,4
1710,Active Learning,Essential Skill,Role,4
1710,Active Listening,Essential Skill,Role,4
1710,Critical Thinking,Essential Skill,Role,3
1710,Email,Software Skill,Transferable,4
1710,Microsoft Outlook,Software Skill,Role,4
1710,Microsoft PowerPoint,Software Skill,Role,5
1710,Monitoring,Essential Skill,Role,4
1710,Salesforce,Software Skill,Role,3
1710,Writing,Essential Skill,Role,4
1712,Critical Thinking,Essential Skill,Role,3
1712,Electronic Medical Record (EMR),Software Skill,Transferable,4
1712,Mathematics,Essential Skill,Role,4
1712,Microsoft Access,Software Skill,Role,4
1712,Microsoft Outlook,Software Skill,Role,4
1712,Salesforce,Software Skill,Role,3
1712,Speaking,Essential Skill,Role,3
1712,Writing,Essential Skill,Role,4
1714,Active Listening,Essential Skill,Role,2
1714,Cisco Webex,Software Skill,Role,2
1714,Google Workspace,Software Skill,Transferable,2
1714,Microsoft Outlook,Software Skill,Role,2
1714,Microsoft PowerPoint,Software Skill,Role,3
1714,Monitoring,Essential Skill,Role,2
1714,Workday,Software Skill,Role,3
1716,Active Listening,Essential Skill,Role,3
1716,Adobe Creative Cloud,Software Skill,Role,4
1716,Adobe InDesign,Software Skill,Role,4
1716,Google Docs,Software Skill,Transferable,5
1716,Microsoft Excel,Software Skill,Role,3
1716,Monitoring,Essential Skill,Role,5
1716,Writing,Essential Skill,Role,4
1718,Critical Thinking,Essential Skill,Role,3
1718,Electronic Medical Record (EMR),Software Skill,Role,3
1718,Email,Software Skill,Role,3
1718,MEDITECH,Software Skill,Role,3
1718,Microsoft Office,Software Skill,Role,3
1718,Microsoft Project,Software Skill,Transferable,3
1718,Microsoft Word,Software Skill,Role,4
1718,SAP,Software Skill,Role,3
1718,Science,Essential Skill,Role,3
1718,Writing,Essential Skill,Role,4
1719,Active Listening,Essential Skill,Role,3
1719,Adobe Acrobat,Software Skill,Role,4
1719,Adobe Creative Cloud,Software Skill,Transferable,3
1719,Critical Thinking,Essential Skill,Role,4
1719,ESRI ArcGIS,Software Skill,Role,4
1719,Google Analytics,Software Skill,Transferable,4
1719,Microsoft Excel,Software Skill,Role,4
1719,Microsoft PowerPoint,Software Skill,Role,4
1719,Reading Comprehension,Essential Skill,Role,4
1719,Science,Essential Skill,Role,4
1719,Speaking,Essential Skill,Role,3
1719,Writing,Essential Skill,Role,4
1720,Active Learning,Essential Skill,Role,3
1720,Critical Thinking,Essential Skill,Role,3
1720,ESRI ArcGIS,Software Skill,Role,3
1720,Microsoft Excel,Software Skill,Role,2
1720,R,Software Skill,Role,2
1720,Science,Essential Skill,Role,2
1720,Writing,Essential Skill,Role,4
1721,Active Learning,Essential Skill,Role,3
1721,Critical Thinking,Essential Skill,Role,3
1721,Electronic Medical Record (EMR),Software Skill,Role,3
1721,Email,Software Skill,Role,3
1721,Google Docs,Software Skill,Role,2
1721,Microsoft Office,Software Skill,Role,1
1721,Microsoft PowerPoint,Software Skill,Role,3
1721,Microsoft Visio,Software Skill,Transferable,3
1721,Microsoft Word,Software Skill,Role,3
1721,Reading Comprehension,Essential Skill,Role,3
1721,SAP,Software Skill,Role,2
1722,Active Learning,Essential Skill,Role,3
1722,Active Listening,Essential Skill,Role,5
1722,Atlassian JIRA,Software Skill,Transferable,3
1722,Cisco Webex,Software Skill,Role,5
1722,Microsoft Excel,Software Skill,Role,2
1722,Microsoft Outlook,Software Skill,Role,4
1722,Microsoft PowerPoint,Software Skill,Role,3
1722,Reading Comprehension,Essential Skill,Role,3
1722,Speaking,Essential Skill,Role,4
1722,Workday,Software Skill,Role,4
1722,Writing,Essential Skill,Role,5
1724,Critical Thinking,Essential Skill,Role,2
1724,Google Analytics,Software Skill,Transferable,3
1724,Microsoft Outlook,Software Skill,Role,3
1724,Microsoft PowerPoint,Software Skill,Role,3
1724,R,Software Skill,Transferable,4
1724,SAP,Software Skill,Role,3
1724,Speaking,Essential Skill,Role,4
1725,Microsoft Office,Software Skill,Role,2
1725,Microsoft PowerPoint,Software Skill,Role,2
1725,Microsoft Word,Software Skill,Role,2
1725,Reading Comprehension,Essential Skill,Role,3
1725,Science,Essential Skill,Role,2
1727,Active Listening,Essential Skill,Role,3
1727,Adobe Creative Cloud,Software Skill,Transferable,4
1727,Amazon Web Services (AWS),Software Skill,Role,5
1727,Critical Thinking,Essential Skill,Role,3
1727,Google Workspace,Software Skill,Role,3
1727,Linux,Software Skill,Role,3
1727,Mathematics,Essential Skill,Role,4
1727,Microsoft Outlook,Software Skill,Role,4
1727,Monitoring,Essential Skill,Role,3
1727,Reading Comprehension,Essential Skill,Role,3
1727,Salesforce,Software Skill,Role,3
1727,Speaking,Essential Skill,Role,3
1727,Writing,Essential Skill,Role,4
1728,Active Listening,Essential Skill,Role,5
1728,Adobe After Effects,Software Skill,Role,2
1728,Autodesk AutoCAD,Software Skill,Role,4
1728,Critical Thinking,Essential Skill,Role,4
1728,Microsoft Excel,Software Skill,Role,3
1728,Microsoft Outlook,Software Skill,Role,4
1728,Microsoft PowerPoint,Software Skill,Role,3
1728,Microsoft SharePoint,Software Skill,Transferable,4
1728,Reading Comprehension,Essential Skill,Role,4
1729,Adobe Photoshop,Software Skill,Role,2
1729,Microsoft Office,Software Skill,Role,2
1729,SAS,Software Skill,Role,2
1729,Writing,Essential Skill,Role,3
1731,Active Listening,Essential Skill,Role,3
1731,Adobe Acrobat,Software Skill,Role,3
1731,Adobe InDesign,Software Skill,Role,3
1731,Adobe Photoshop,Software Skill,Role,2
1731,Autodesk AutoCAD,Software Skill,Transferable,2
1731,Critical Thinking,Essential Skill,Role,3
1731,Monitoring,Essential Skill,Role,2
1731,Speaking,Essential Skill,Role,3
1731,Writing,Essential Skill,Role,3
1732,Active Listening,Essential Skill,Role,4
1732,Adobe Creative Cloud,Software Skill,Role,4
1732,Adobe Illustrator,Software Skill,Role,4
1732,Adobe Photoshop,Software Skill,Role,3
1732,Applicant Tracking System (ATS),Software Skill,Transferable,4
1732,Critical Thinking,Essential Skill,Role,4
1732,Mathematics,Essential Skill,Role,3
1732,Microsoft Excel,Software Skill,Role,4
1732,Microsoft Outlook,Software Skill,Role,2
