EmployeeID,Department,JobRole,ReviewPeriod,EngagementScore,JobSatisfactionScore,JobInvolvementScore,EnvironmentSatisfactionScore,WorkLifeBalanceScore,RelationshipSatisfactionScore,PerformanceRating,TrainingTimesLastYear
1184,Research & Development,Healthcare Representative,2026-H1,45.0,0.0,33.3,100.0,66.7,66.7,4,3
1185,Research & Development,Laboratory Technician,2026-H1,76.7,100.0,33.3,100.0,100.0,33.3,3,2
1188,Sales,Sales Executive,2026-H1,28.3,66.7,0.0,0.0,33.3,33.3,3,2
1190,Sales,Sales Representative,2026-H1,46.7,0.0,66.7,66.7,66.7,66.7,3,3
1191,Research & Development,Manager,2026-H1,56.7,0.0,66.7,100.0,66.7,100.0,3,2
1192,Research & Development,Laboratory Technician,2026-H1,63.3,100.0,66.7,33.3,66.7,0.0,3,5
1193,Research & Development,Research Scientist,2026-H1,46.7,0.0,66.7,66.7,66.7,66.7,4,4
1195,Research & Development,Research Scientist,2026-H1,48.4,66.7,66.7,0.0,33.3,66.7,3,2
1196,Research & Development,Manufacturing Director,2026-H1,66.6,100.0,33.3,100.0,33.3,33.3,3,2
1198,Research & Development,Laboratory Technician,2026-H1,33.3,66.7,33.3,0.0,33.3,0.0,3,2
1200,Research & Development,Research Scientist,2026-H1,66.7,66.7,66.7,66.7,66.7,66.7,3,4
1201,Research & Development,Manager,2026-H1,70.0,66.7,66.7,100.0,66.7,33.3,3,6
1202,Research & Development,Research Scientist,2026-H1,41.7,100.0,0.0,33.3,33.3,0.0,3,2
1203,Research & Development,Research Scientist,2026-H1,65.0,100.0,33.3,66.7,66.7,33.3,3,5
1204,Sales,Manager,2026-H1,40.0,0.0,66.7,66.7,66.7,0.0,4,2
1206,Research & Development,Research Scientist,2026-H1,60.0,66.7,0.0,100.0,66.7,100.0,3,3
1207,Human Resources,Human Resources,2026-H1,63.4,66.7,66.7,33.3,66.7,100.0,3,2
1210,Research & Development,Research Scientist,2026-H1,8.3,0.0,33.3,0.0,0.0,0.0,3,2
1211,Sales,Sales Executive,2026-H1,46.7,0.0,66.7,66.7,66.7,66.7,3,3
1212,Sales,Sales Executive,2026-H1,53.3,33.3,66.7,33.3,66.7,100.0,3,2
1215,Research & Development,Manager,2026-H1,53.4,0.0,66.7,100.0,66.7,66.7,4,3
1216,Research & Development,Laboratory Technician,2026-H1,45.0,0.0,33.3,100.0,66.7,66.7,3,2
1217,Research & Development,Research Director,2026-H1,56.7,33.3,66.7,100.0,66.7,0.0,3,2
1218,Sales,Sales Executive,2026-H1,50.0,0.0,66.7,66.7,66.7,100.0,3,2
1219,Research & Development,Laboratory Technician,2026-H1,46.7,33.3,66.7,100.0,0.0,0.0,3,3
1220,Sales,Sales Executive,2026-H1,48.3,66.7,66.7,33.3,33.3,0.0,3,3
1221,Research & Development,Laboratory Technician,2026-H1,50.0,66.7,0.0,66.7,66.7,66.7,3,4
1224,Research & Development,Laboratory Technician,2026-H1,55.0,66.7,66.7,66.7,33.3,0.0,3,4
1225,Research & Development,Research Scientist,2026-H1,80.0,100.0,66.7,100.0,66.7,33.3,4,3
1226,Sales,Sales Representative,2026-H1,88.3,100.0,100.0,66.7,66.7,100.0,3,2
1228,Research & Development,Manufacturing Director,2026-H1,78.3,100.0,66.7,100.0,33.3,66.7,3,3
1231,Human Resources,Human Resources,2026-H1,60.0,0.0,100.0,100.0,100.0,0.0,3,3
1233,Sales,Sales Executive,2026-H1,75.0,100.0,100.0,33.3,66.7,33.3,3,3
1234,Research & Development,Laboratory Technician,2026-H1,48.3,33.3,33.3,66.7,66.7,66.7,4,2
1235,Research & Development,Research Scientist,2026-H1,76.7,66.7,66.7,100.0,66.7,100.0,3,2
1237,Research & Development,Manufacturing Director,2026-H1,30.0,0.0,0.0,66.7,66.7,66.7,4,2
1238,Research & Development,Research Scientist,2026-H1,60.0,100.0,66.7,0.0,66.7,33.3,3,5
1239,Sales,Sales Executive,2026-H1,43.3,33.3,33.3,33.3,100.0,33.3,3,2
1240,Sales,Sales Executive,2026-H1,73.4,100.0,66.7,66.7,66.7,33.3,3,4
1241,Research & Development,Research Scientist,2026-H1,56.7,33.3,66.7,100.0,66.7,0.0,4,2
1242,Research & Development,Research Director,2026-H1,33.4,0.0,66.7,0.0,66.7,66.7,3,6
1243,Sales,Sales Executive,2026-H1,60.0,100.0,33.3,66.7,33.3,33.3,3,6
1244,Research & Development,Research Scientist,2026-H1,31.7,0.0,66.7,0.0,33.3,100.0,3,3
1245,Research & Development,Manufacturing Director,2026-H1,56.7,66.7,66.7,100.0,0.0,0.0,3,2
1246,Research & Development,Research Scientist,2026-H1,75.0,100.0,100.0,0.0,66.7,100.0,3,5
1248,Research & Development,Research Scientist,2026-H1,36.6,33.3,33.3,0.0,100.0,33.3,4,2
1249,Research & Development,Research Scientist,2026-H1,56.7,100.0,66.7,0.0,66.7,0.0,3,5
1250,Research & Development,Research Director,2026-H1,76.7,100.0,66.7,100.0,66.7,0.0,3,2
1251,Research & Development,Healthcare Representative,2026-H1,45.0,0.0,66.7,66.7,33.3,100.0,3,2
1252,Research & Development,Healthcare Representative,2026-H1,35.0,0.0,33.3,66.7,66.7,33.3,3,2
1254,Sales,Sales Executive,2026-H1,71.7,100.0,33.3,66.7,66.7,100.0,3,2
1255,Research & Development,Research Director,2026-H1,56.7,100.0,0.0,66.7,66.7,33.3,3,2
1256,Research & Development,Manager,2026-H1,50.0,66.7,33.3,0.0,100.0,66.7,3,2
1257,Research & Development,Research Scientist,2026-H1,51.7,33.3,66.7,66.7,33.3,66.7,3,2
1258,Research & Development,Laboratory Technician,2026-H1,66.7,33.3,100.0,100.0,33.3,66.7,3,4
1259,Research & Development,Research Scientist,2026-H1,50.0,66.7,66.7,0.0,66.7,33.3,3,2
1260,Research & Development,Healthcare Representative,2026-H1,73.4,100.0,66.7,66.7,66.7,33.3,3,2
1263,Research & Development,Research Director,2026-H1,80.0,100.0,33.3,100.0,100.0,66.7,3,3
1264,Research & Development,Research Director,2026-H1,66.6,100.0,33.3,100.0,33.3,33.3,3,2
1265,Research & Development,Research Scientist,2026-H1,73.3,66.7,100.0,66.7,33.3,100.0,3,5
1267,Sales,Manager,2026-H1,50.0,33.3,66.7,33.3,66.7,66.7,3,5
1268,Sales,Sales Executive,2026-H1,85.0,66.7,100.0,100.0,66.7,100.0,3,3
1269,Research & Development,Research Scientist,2026-H1,81.7,100.0,100.0,33.3,66.7,100.0,3,2
1270,Research & Development,Research Scientist,2026-H1,76.7,66.7,66.7,100.0,66.7,100.0,4,2
1273,Sales,Sales Representative,2026-H1,63.3,100.0,0.0,66.7,66.7,100.0,3,4
1275,Research & Development,Research Scientist,2026-H1,68.3,100.0,66.7,66.7,33.3,33.3,4,2
1277,Sales,Manager,2026-H1,20.0,33.3,0.0,0.0,66.7,0.0,3,2
1278,Research & Development,Healthcare Representative,2026-H1,58.3,33.3,33.3,100.0,66.7,100.0,3,3
1279,Research & Development,Laboratory Technician,2026-H1,35.0,66.7,33.3,0.0,0.0,66.7,4,2
1280,Sales,Manager,2026-H1,55.0,33.3,33.3,100.0,66.7,66.7,3,2
1281,Sales,Sales Executive,2026-H1,50.0,0.0,66.7,66.7,66.7,100.0,3,3
1282,Sales,Manager,2026-H1,51.7,33.3,66.7,100.0,33.3,0.0,4,5
1283,Research & Development,Manufacturing Director,2026-H1,81.7,100.0,66.7,100.0,33.3,100.0,3,6
1285,Research & Development,Laboratory Technician,2026-H1,61.7,33.3,66.7,66.7,100.0,66.7,3,2
1286,Research & Development,Laboratory Technician,2026-H1,68.4,66.7,66.7,100.0,33.3,66.7,3,2
1288,Research & Development,Manager,2026-H1,53.3,0.0,100.0,66.7,33.3,100.0,3,4
1289,Human Resources,Human Resources,2026-H1,56.7,33.3,33.3,66.7,100.0,100.0,3,5
1291,Research & Development,Research Scientist,2026-H1,70.0,66.7,66.7,66.7,66.7,100.0,3,3
1292,Research & Development,Research Scientist,2026-H1,61.7,33.3,100.0,33.3,66.7,100.0,3,2
1293,Sales,Sales Executive,2026-H1,83.3,100.0,33.3,100.0,100.0,100.0,3,3
1294,Research & Development,Manufacturing Director,2026-H1,60.0,33.3,66.7,66.7,66.7,100.0,3,2
1295,Research & Development,Healthcare Representative,2026-H1,66.7,100.0,66.7,0.0,66.7,100.0,3,2
1296,Research & Development,Laboratory Technician,2026-H1,71.7,100.0,33.3,100.0,66.7,33.3,3,2
1297,Research & Development,Laboratory Technician,2026-H1,43.3,66.7,33.3,33.3,33.3,33.3,3,6
1298,Research & Development,Manufacturing Director,2026-H1,66.7,66.7,66.7,66.7,66.7,66.7,3,3
1299,Research & Development,Laboratory Technician,2026-H1,53.4,66.7,66.7,33.3,66.7,0.0,3,2
1301,Research & Development,Research Scientist,2026-H1,45.0,0.0,66.7,100.0,33.3,33.3,3,2
1303,Research & Development,Research Scientist,2026-H1,61.7,33.3,66.7,100.0,33.3,100.0,3,3
1304,Sales,Sales Executive,2026-H1,90.0,100.0,100.0,66.7,100.0,66.7,3,4
1306,Research & Development,Manager,2026-H1,50.0,33.3,66.7,33.3,66.7,66.7,4,4
1307,Research & Development,Manager,2026-H1,51.7,33.3,33.3,66.7,66.7,100.0,3,4
1308,Research & Development,Research Scientist,2026-H1,56.7,66.7,66.7,0.0,66.7,100.0,3,3
1309,Research & Development,Laboratory Technician,2026-H1,66.7,66.7,66.7,100.0,66.7,0.0,3,3
1310,Research & Development,Research Scientist,2026-H1,40.0,0.0,66.7,66.7,66.7,0.0,3,2
1311,Research & Development,Laboratory Technician,2026-H1,48.3,100.0,33.3,0.0,66.7,0.0,3,6
1312,Research & Development,Healthcare Representative,2026-H1,66.7,66.7,66.7,100.0,66.7,0.0,3,0
1314,Human Resources,Human Resources,2026-H1,58.3,0.0,66.7,100.0,100.0,66.7,3,3
1315,Research & Development,Laboratory Technician,2026-H1,53.3,100.0,0.0,66.7,66.7,0.0,3,6
1317,Research & Development,Research Director,2026-H1,50.0,0.0,66.7,100.0,66.7,33.3,3,2
1318,Sales,Sales Executive,2026-H1,55.0,33.3,33.3,100.0,66.7,66.7,3,2
1319,Sales,Sales Executive,2026-H1,45.0,33.3,66.7,33.3,33.3,66.7,3,2
1321,Research & Development,Manager,2026-H1,43.3,0.0,66.7,33.3,66.7,100.0,4,2
1322,Research & Development,Manufacturing Director,2026-H1,46.7,66.7,66.7,0.0,66.7,0.0,3,6
1324,Sales,Sales Executive,2026-H1,61.7,66.7,66.7,100.0,33.3,0.0,3,5
1329,Sales,Sales Executive,2026-H1,33.3,33.3,0.0,66.7,66.7,0.0,3,4
1331,Sales,Sales Representative,2026-H1,61.7,33.3,66.7,100.0,100.0,0.0,3,2
1333,Research & Development,Laboratory Technician,2026-H1,38.3,0.0,66.7,0.0,100.0,66.7,3,4
1334,Research & Development,Manager,2026-H1,65.0,66.7,66.7,66.7,33.3,100.0,3,3
1336,Research & Development,Manager,2026-H1,60.0,66.7,0.0,100.0,66.7,100.0,3,5
1338,Human Resources,Manager,2026-H1,56.7,33.3,66.7,100.0,66.7,0.0,3,4
1340,Research & Development,Research Scientist,2026-H1,63.4,66.7,66.7,66.7,66.7,33.3,3,0
1344,Research & Development,Healthcare Representative,2026-H1,81.7,100.0,66.7,100.0,33.3,100.0,3,0
1346,Research & Development,Research Scientist,2026-H1,76.7,100.0,66.7,66.7,66.7,66.7,3,4
1349,Sales,Sales Executive,2026-H1,50.0,0.0,66.7,66.7,66.7,100.0,3,2
1350,Research & Development,Research Scientist,2026-H1,63.4,66.7,66.7,66.7,66.7,33.3,3,3
1352,Human Resources,Manager,2026-H1,53.3,33.3,66.7,66.7,66.7,33.3,3,2
1355,Sales,Sales Executive,2026-H1,43.3,0.0,66.7,33.3,66.7,100.0,3,3
1356,Sales,Sales Executive,2026-H1,55.0,0.0,66.7,66.7,100.0,100.0,3,6
1358,Research & Development,Laboratory Technician,2026-H1,78.3,100.0,66.7,100.0,33.3,66.7,3,6
1360,Research & Development,Manufacturing Director,2026-H1,36.7,0.0,33.3,66.7,33.3,100.0,3,0
1361,Research & Development,Laboratory Technician,2026-H1,50.0,33.3,66.7,33.3,66.7,66.7,4,3
1362,Sales,Sales Executive,2026-H1,40.0,0.0,100.0,0.0,33.3,100.0,3,2
1363,Research & Development,Manufacturing Director,2026-H1,83.4,100.0,66.7,100.0,66.7,66.7,3,2
1364,Sales,Sales Representative,2026-H1,81.7,100.0,100.0,66.7,66.7,33.3,3,4
1367,Research & Development,Manufacturing Director,2026-H1,46.6,33.3,33.3,100.0,33.3,33.3,3,1
1368,Research & Development,Laboratory Technician,2026-H1,88.3,100.0,66.7,100.0,100.0,66.7,3,5
1369,Research & Development,Laboratory Technician,2026-H1,71.7,100.0,33.3,100.0,66.7,33.3,3,0
1371,Sales,Sales Executive,2026-H1,63.3,100.0,0.0,100.0,66.7,33.3,4,3
1372,Sales,Sales Executive,2026-H1,56.7,66.7,100.0,0.0,33.3,66.7,3,2
1373,Research & Development,Manufacturing Director,2026-H1,56.7,33.3,66.7,100.0,66.7,0.0,3,0
1374,Research & Development,Research Scientist,2026-H1,45.0,66.7,33.3,0.0,66.7,66.7,4,2
1375,Research & Development,Healthcare Representative,2026-H1,65.0,66.7,100.0,33.3,66.7,33.3,4,0
1377,Research & Development,Laboratory Technician,2026-H1,53.4,66.7,66.7,33.3,66.7,0.0,3,1
1379,Sales,Sales Representative,2026-H1,73.3,100.0,33.3,66.7,100.0,66.7,3,3
1380,Sales,Sales Executive,2026-H1,68.4,66.7,66.7,100.0,33.3,66.7,3,0
1382,Research & Development,Research Scientist,2026-H1,85.0,66.7,100.0,100.0,66.7,100.0,3,2
1383,Research & Development,Healthcare Representative,2026-H1,85.0,100.0,66.7,66.7,100.0,100.0,3,2
1387,Sales,Sales Executive,2026-H1,38.3,0.0,33.3,66.7,66.7,66.7,3,0
1389,Research & Development,Manufacturing Director,2026-H1,71.7,66.7,66.7,100.0,33.3,100.0,3,3
1390,Sales,Sales Executive,2026-H1,63.3,100.0,33.3,0.0,100.0,100.0,3,2
1391,Sales,Sales Executive,2026-H1,46.7,33.3,66.7,33.3,66.7,33.3,3,5
1392,Research & Development,Research Scientist,2026-H1,71.7,100.0,66.7,100.0,33.3,0.0,3,4
1394,Research & Development,Research Scientist,2026-H1,70.0,66.7,66.7,66.7,66.7,100.0,3,2
1395,Sales,Sales Executive,2026-H1,68.3,100.0,66.7,33.3,100.0,0.0,3,2
1396,Sales,Sales Executive,2026-H1,45.0,33.3,66.7,66.7,33.3,0.0,3,3
1397,Research & Development,Healthcare Representative,2026-H1,63.4,66.7,66.7,66.7,66.7,33.3,4,2
1399,Sales,Sales Executive,2026-H1,53.3,66.7,100.0,0.0,33.3,33.3,3,3
1401,Research & Development,Manufacturing Director,2026-H1,73.3,66.7,100.0,100.0,33.3,33.3,3,3
1402,Research & Development,Research Scientist,2026-H1,28.3,66.7,33.3,0.0,0.0,0.0,3,3
1403,Sales,Sales Executive,2026-H1,78.3,100.0,33.3,100.0,66.7,100.0,3,3
1405,Research & Development,Research Scientist,2026-H1,76.7,66.7,66.7,100.0,66.7,100.0,3,2
1407,Research & Development,Research Scientist,2026-H1,58.3,100.0,33.3,0.0,66.7,100.0,3,2
1408,Human Resources,Manager,2026-H1,46.7,0.0,66.7,66.7,66.7,66.7,3,5
1409,Research & Development,Laboratory Technician,2026-H1,36.7,0.0,66.7,66.7,0.0,66.7,3,2
1411,Research & Development,Laboratory Technician,2026-H1,46.7,66.7,66.7,0.0,66.7,0.0,3,6
1412,Research & Development,Manufacturing Director,2026-H1,76.7,100.0,66.7,66.7,66.7,66.7,3,2
1415,Research & Development,Laboratory Technician,2026-H1,55.0,100.0,66.7,0.0,33.3,33.3,3,2
1417,Research & Development,Laboratory Technician,2026-H1,58.3,0.0,100.0,66.7,66.7,100.0,3,2
1419,Human Resources,Human Resources,2026-H1,20.0,0.0,33.3,33.3,33.3,0.0,3,3
1420,Research & Development,Laboratory Technician,2026-H1,18.3,0.0,33.3,0.0,66.7,0.0,4,2
1421,Research & Development,Healthcare Representative,2026-H1,70.0,100.0,66.7,66.7,66.7,0.0,3,1
1422,Research & Development,Research Director,2026-H1,81.7,100.0,66.7,100.0,33.3,100.0,3,3
1423,Research & Development,Research Director,2026-H1,53.4,0.0,66.7,100.0,66.7,66.7,4,3
1424,Research & Development,Research Director,2026-H1,86.7,100.0,100.0,33.3,100.0,100.0,3,4
1425,Sales,Sales Executive,2026-H1,46.7,33.3,66.7,0.0,66.7,100.0,3,3
1427,Sales,Sales Representative,2026-H1,40.0,66.7,0.0,33.3,66.7,33.3,3,3
1428,Sales,Sales Executive,2026-H1,50.0,0.0,66.7,100.0,66.7,33.3,3,3
1430,Research & Development,Research Director,2026-H1,48.3,33.3,66.7,0.0,100.0,66.7,3,3
1431,Research & Development,Research Scientist,2026-H1,53.4,0.0,66.7,100.0,66.7,66.7,3,2
1433,Research & Development,Research Scientist,2026-H1,40.0,33.3,33.3,0.0,100.0,66.7,3,3
1434,Research & Development,Laboratory Technician,2026-H1,41.7,0.0,66.7,33.3,100.0,33.3,3,3
1435,Research & Development,Laboratory Technician,2026-H1,50.0,100.0,33.3,0.0,33.3,66.7,3,2
1436,Sales,Sales Executive,2026-H1,26.7,0.0,33.3,66.7,33.3,0.0,3,3
1438,Research & Development,Research Scientist,2026-H1,58.3,100.0,66.7,0.0,33.3,66.7,3,2
1439,Sales,Sales Representative,2026-H1,18.3,0.0,33.3,0.0,66.7,0.0,3,2
1440,Research & Development,Laboratory Technician,2026-H1,58.4,66.7,100.0,66.7,0.0,0.0,3,2
1441,Research & Development,Research Scientist,2026-H1,41.7,0.0,66.7,0.0,100.0,100.0,4,3
1443,Research & Development,Research Director,2026-H1,55.0,66.7,66.7,0.0,100.0,33.3,3,2
1445,Sales,Sales Executive,2026-H1,73.4,66.7,66.7,100.0,66.7,66.7,3,3
1446,Sales,Sales Executive,2026-H1,78.3,100.0,66.7,100.0,33.3,66.7,3,3
1447,Research & Development,Laboratory Technician,2026-H1,43.3,33.3,33.3,100.0,33.3,0.0,3,2
1448,Research & Development,Research Scientist,2026-H1,56.7,66.7,100.0,33.3,33.3,0.0,3,5
1449,Research & Development,Laboratory Technician,2026-H1,71.7,66.7,66.7,66.7,100.0,66.7,3,2
1453,Sales,Sales Executive,2026-H1,56.7,100.0,66.7,0.0,66.7,0.0,3,5
1457,Sales,Sales Executive,2026-H1,61.7,100.0,66.7,0.0,100.0,0.0,3,1
1458,Research & Development,Laboratory Technician,2026-H1,26.7,0.0,33.3,0.0,100.0,33.3,4,2
1459,Research & Development,Manufacturing Director,2026-H1,58.3,33.3,100.0,66.7,66.7,0.0,3,2
1460,Research & Development,Healthcare Representative,2026-H1,20.0,0.0,0.0,33.3,66.7,33.3,3,2
1461,Human Resources,Human Resources,2026-H1,75.0,33.3,100.0,100.0,66.7,100.0,3,3
1464,Research & Development,Laboratory Technician,2026-H1,60.0,100.0,66.7,33.3,0.0,66.7,3,2
1465,Research & Development,Manufacturing Director,2026-H1,78.3,100.0,66.7,33.3,100.0,100.0,3,4
1466,Sales,Sales Executive,2026-H1,40.0,0.0,66.7,66.7,66.7,0.0,3,3
1467,Human Resources,Human Resources,2026-H1,56.7,66.7,66.7,0.0,66.7,100.0,3,0
1468,Research & Development,Research Director,2026-H1,55.0,33.3,33.3,100.0,66.7,66.7,3,5
1469,Sales,Sales Executive,2026-H1,56.7,0.0,66.7,100.0,66.7,100.0,3,4
1471,Research & Development,Laboratory Technician,2026-H1,61.7,66.7,33.3,66.7,66.7,100.0,3,5
1472,Research & Development,Research Director,2026-H1,63.3,33.3,100.0,100.0,33.3,33.3,3,2
1473,Research & Development,Healthcare Representative,2026-H1,45.0,66.7,66.7,0.0,33.3,33.3,3,0
1474,Research & Development,Research Scientist,2026-H1,71.7,66.7,66.7,66.7,100.0,66.7,3,3
1475,Research & Development,Research Scientist,2026-H1,58.3,33.3,66.7,100.0,33.3,66.7,3,3
1477,Sales,Sales Executive,2026-H1,46.7,0.0,66.7,100.0,66.7,0.0,3,2
1478,Sales,Sales Executive,2026-H1,40.0,0.0,0.0,100.0,66.7,100.0,3,2
1479,Sales,Sales Executive,2026-H1,68.4,66.7,66.7,100.0,33.3,66.7,3,2
1480,Research & Development,Laboratory Technician,2026-H1,63.4,100.0,66.7,0.0,66.7,66.7,3,3
1481,Sales,Sales Executive,2026-H1,48.4,66.7,66.7,0.0,33.3,66.7,3,4
1482,Research & Development,Research Scientist,2026-H1,58.4,66.7,66.7,66.7,33.3,33.3,3,2
1483,Research & Development,Research Scientist,2026-H1,56.7,66.7,100.0,33.3,33.3,0.0,4,2
1484,Research & Development,Healthcare Representative,2026-H1,53.3,33.3,66.7,66.7,66.7,33.3,3,3
1485,Research & Development,Research Director,2026-H1,38.3,0.0,66.7,33.3,33.3,100.0,3,3
1486,Sales,Sales Representative,2026-H1,61.7,66.7,66.7,0.0,100.0,100.0,3,3
1487,Sales,Sales Executive,2026-H1,26.7,33.3,66.7,0.0,0.0,0.0,3,4
1489,Sales,Sales Executive,2026-H1,40.0,33.3,33.3,0.0,100.0,66.7,4,2
1492,Sales,Sales Representative,2026-H1,66.7,66.7,66.7,100.0,66.7,0.0,3,3
1494,Research & Development,Laboratory Technician,2026-H1,35.0,0.0,66.7,33.3,33.3,66.7,3,2
1495,Sales,Sales Representative,2026-H1,63.3,33.3,66.7,100.0,66.7,66.7,3,2
1496,Research & Development,Manufacturing Director,2026-H1,51.7,66.7,66.7,33.3,33.3,33.3,3,2
1497,Sales,Sales Executive,2026-H1,58.4,66.7,33.3,66.7,66.7,66.7,3,3
1499,Human Resources,Human Resources,2026-H1,65.0,66.7,66.7,66.7,100.0,0.0,4,3
1501,Research & Development,Healthcare Representative,2026-H1,70.0,66.7,66.7,100.0,66.7,33.3,3,2
1502,Research & Development,Laboratory Technician,2026-H1,38.3,33.3,33.3,0.0,66.7,100.0,3,5
1503,Sales,Sales Executive,2026-H1,61.7,66.7,66.7,66.7,33.3,66.7,3,4
1504,Research & Development,Laboratory Technician,2026-H1,33.3,0.0,33.3,66.7,33.3,66.7,3,2
1506,Research & Development,Research Scientist,2026-H1,38.3,66.7,33.3,0.0,0.0,100.0,3,2
1507,Sales,Sales Executive,2026-H1,50.0,0.0,66.7,66.7,66.7,100.0,3,5
1509,Research & Development,Laboratory Technician,2026-H1,31.7,0.0,33.3,66.7,66.7,0.0,4,3
1513,Research & Development,Laboratory Technician,2026-H1,63.3,33.3,66.7,100.0,66.7,66.7,3,3
1514,Research & Development,Manufacturing Director,2026-H1,31.7,33.3,0.0,66.7,33.3,33.3,3,2
1515,Research & Development,Healthcare Representative,2026-H1,66.7,66.7,66.7,100.0,66.7,0.0,3,6
1516,Research & Development,Manager,2026-H1,78.3,100.0,66.7,66.7,100.0,33.3,4,5
1520,Research & Development,Manager,2026-H1,63.3,100.0,66.7,33.3,66.7,0.0,4,2
1522,Research & Development,Research Scientist,2026-H1,15.0,0.0,33.3,0.0,0.0,66.7,3,2
1523,Research & Development,Research Director,2026-H1,58.3,0.0,66.7,100.0,100.0,66.7,3,1
1525,Research & Development,Manufacturing Director,2026-H1,53.3,33.3,66.7,33.3,66.7,100.0,3,3
1527,Sales,Manager,2026-H1,65.0,33.3,66.7,66.7,100.0,100.0,3,2
1529,Research & Development,Healthcare Representative,2026-H1,48.3,33.3,33.3,100.0,0.0,100.0,3,3
1533,Research & Development,Laboratory Technician,2026-H1,50.0,66.7,66.7,0.0,66.7,33.3,3,2
1534,Research & Development,Laboratory Technician,2026-H1,40.0,0.0,66.7,100.0,0.0,33.3,3,3
1535,Sales,Sales Executive,2026-H1,68.3,66.7,33.3,100.0,66.7,100.0,3,3
1537,Research & Development,Research Scientist,2026-H1,56.7,66.7,66.7,100.0,0.0,0.0,3,2
1539,Research & Development,Research Director,2026-H1,63.3,100.0,0.0,66.7,66.7,100.0,3,2
1541,Sales,Sales Representative,2026-H1,56.7,66.7,66.7,33.3,66.7,33.3,4,4
1542,Research & Development,Laboratory Technician,2026-H1,45.0,33.3,33.3,66.7,66.7,33.3,3,3
1543,Research & Development,Research Scientist,2026-H1,56.7,100.0,66.7,0.0,66.7,0.0,3,2
1544,Research & Development,Healthcare Representative,2026-H1,30.0,0.0,0.0,66.7,66.7,66.7,3,3
1545,Research & Development,Manufacturing Director,2026-H1,58.3,33.3,33.3,100.0,66.7,100.0,3,2
1546,Research & Development,Research Scientist,2026-H1,86.7,100.0,66.7,100.0,66.7,100.0,4,3
1547,Research & Development,Healthcare Representative,2026-H1,73.3,100.0,66.7,100.0,0.0,66.7,3,3
1548,Sales,Sales Executive,2026-H1,41.7,0.0,66.7,0.0,100.0,100.0,3,5
1549,Research & Development,Laboratory Technician,2026-H1,56.7,66.7,66.7,33.3,66.7,33.3,3,3
1550,Human Resources,Manager,2026-H1,80.0,100.0,66.7,66.7,66.7,100.0,4,2
1551,Research & Development,Laboratory Technician,2026-H1,35.0,0.0,33.3,66.7,66.7,33.3,3,3
1552,Research & Development,Healthcare Representative,2026-H1,83.4,100.0,66.7,100.0,66.7,66.7,3,2
1553,Research & Development,Healthcare Representative,2026-H1,36.7,33.3,66.7,0.0,66.7,0.0,3,4
1554,Sales,Sales Representative,2026-H1,45.0,66.7,33.3,33.3,66.7,0.0,4,5
1555,Research & Development,Research Scientist,2026-H1,48.3,33.3,33.3,100.0,66.7,0.0,3,2
1556,Sales,Sales Representative,2026-H1,75.0,100.0,66.7,66.7,33.3,100.0,4,3
1557,Sales,Sales Executive,2026-H1,66.7,66.7,66.7,66.7,66.7,66.7,3,2
1558,Research & Development,Research Scientist,2026-H1,63.3,66.7,100.0,66.7,33.3,0.0,3,2
1560,Sales,Sales Executive,2026-H1,26.7,0.0,66.7,0.0,0.0,100.0,3,6
1562,Sales,Sales Executive,2026-H1,35.0,0.0,33.3,33.3,66.7,100.0,3,4
1563,Human Resources,Human Resources,2026-H1,66.7,66.7,66.7,66.7,66.7,66.7,3,2
1564,Research & Development,Laboratory Technician,2026-H1,41.7,0.0,33.3,100.0,66.7,33.3,3,3
1568,Sales,Sales Executive,2026-H1,53.3,33.3,66.7,66.7,66.7,33.3,3,3
1569,Research & Development,Laboratory Technician,2026-H1,36.7,0.0,66.7,0.0,66.7,100.0,3,2
1572,Research & Development,Manufacturing Director,2026-H1,65.0,100.0,33.3,66.7,66.7,33.3,3,4
1573,Research & Development,Manufacturing Director,2026-H1,50.0,33.3,66.7,66.7,66.7,0.0,3,2
1574,Research & Development,Research Scientist,2026-H1,45.0,0.0,66.7,100.0,33.3,33.3,3,3
1576,Research & Development,Research Scientist,2026-H1,45.0,0.0,66.7,66.7,33.3,100.0,3,3
1577,Research & Development,Research Scientist,2026-H1,53.3,100.0,66.7,0.0,0.0,66.7,3,4
1578,Sales,Manager,2026-H1,68.3,100.0,33.3,66.7,66.7,66.7,4,3
1580,Research & Development,Research Scientist,2026-H1,61.7,100.0,66.7,33.3,33.3,33.3,3,3
1581,Research & Development,Research Scientist,2026-H1,56.7,100.0,66.7,0.0,66.7,0.0,4,5
1582,Sales,Sales Executive,2026-H1,60.0,33.3,66.7,66.7,66.7,100.0,3,3
1583,Sales,Sales Executive,2026-H1,51.7,33.3,66.7,33.3,100.0,33.3,3,5
1585,Sales,Sales Executive,2026-H1,53.4,66.7,66.7,33.3,66.7,0.0,3,5
1586,Research & Development,Laboratory Technician,2026-H1,43.3,0.0,66.7,33.3,66.7,100.0,3,3
1587,Research & Development,Healthcare Representative,2026-H1,53.4,66.7,66.7,0.0,66.7,66.7,3,4
1588,Sales,Sales Executive,2026-H1,75.0,66.7,100.0,100.0,66.7,0.0,3,3
1590,Research & Development,Healthcare Representative,2026-H1,71.7,100.0,66.7,0.0,100.0,100.0,3,0
